group,source_key,file_name,path,annotations,content_hash,dhash
01,a1f6db00e626fe98,img_01_004854.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004854.jpg,2,c077ac5f1363e610d84207695656fc0f85b08b4d,8138270265740334854
01,adabb7395068695b,img_01_004855.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004855.jpg,2,7cb8afd1b9921a14dcc83051e2e14c370cad457c,14757642547822788648
01,f88a86d871762eb9,img_01_004856.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004856.jpg,2,acee6922f1c39f26590e4fde62730736b188afdc,658597608340963656
01,c88857c8ff4ac97b,img_01_004857.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004857.jpg,3,16f392164007ee7c99b2bf6f02fb0335df65fddc,2249325248133008695
01,1c494edebb32fe6e,img_01_004858.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004858.jpg,1,b186e3b523c20fb3d565e16079e0fb9148929ad6,1102763462002587672
01,8ae3ed6a41f13b22,img_01_004859.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004859.jpg,1,c32c8b6977fc5a9591d030525a2f2116793d29a6,2025617493313753966
01,a14d30f2353aa83d,img_01_004860.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004860.jpg,1,45af38b361a28b6c552f49c0854067e6e3d056b0,288539446444499408
01,802fe81479839301,img_01_004861.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004861.jpg,1,8b4dcc08fec57556be1a1004e8aad659af29453b,16277528324567425651
01,969d108ce5ea7ff8,img_01_004862.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004862.jpg,1,d83b4143474b88fe1a5f479863b87ad893042a47,5695799299615654287
01,9cc356a481434e2d,img_01_004863.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004863.jpg,1,2de39cb225a6677217305f0797936e9ea7c03940,3906604447722898336
01,6514fb10215acfd5,img_01_004864.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004864.jpg,1,fc977687c476ac5245d66da5a55140756edfa2f3,514381575396262112
01,efe11af6b7c73caa,img_01_004865.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004865.jpg,1,dee915612f50a7700f98a9db9df997a62e59f7b9,2039082841942237123
01,ea2f35ecca6f308c,img_01_004866.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004866.jpg,1,fefa9bd76fa57d6a749e4d64a6c9cda3babe3271,10159522340411397
01,add926cd3ff8803b,img_01_004867.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004867.jpg,1,f4836d8aa0e5857f77776171c09cc65d9720ac94,7494450798711786694
01,51390474edab1b84,img_01_004868.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004868.jpg,2,f1ef54c7f18a613b5377257c8da0ad0bc3299b50,4082733843638815880
01,2f114dd9273a9514,img_01_004869.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004869.jpg,2,14c09d0441a748a802c22f00b946b5483f0ae191,4634998499404034831
01,f4ec8cae4b6cf959,img_01_004870.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004870.jpg,1,dc65cf08d04464334b0e9f7f934acdb1f4aa0c81,3112839470246320364
01,a94a3717cbeb9cfb,img_01_004871.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004871.jpg,3,fe4edb2c2c95782ede1bf03491e04ef8a10f036e,461168187938130442
01,472fcec584fa41f6,img_01_004872.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004872.jpg,1,1b8a0ec0b0460035e4e5d74ab2fc6d33e67f9d44,13889102117588767014
01,ce52c5886d41e21f,img_01_004873.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004873.jpg,2,2208891cc9e020710da07eeca4db8e7f466e6929,13889269307780698404
01,dd065e06d3194740,img_01_004874.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004874.jpg,1,9417841fe22d06b0e084a81530ffeafab612b4f0,13844206541781143860
01,e00f2b635bf92dcb,img_01_004875.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004875.jpg,2,4a081869a752232f8d688680dd9ed3bbb4931b92,4632270818498341497
01,f527bbcc0699449b,img_01_004876.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004876.jpg,2,aa4c5cda0af32930d6ac37913b31155e64af8e58,13853143097413800244
01,cfcd6a2ac94dfe15,img_01_004877.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004877.jpg,2,727a9ab0d78898ef7896694afad2fbd5d7ff7851,13889317689594327462
01,ddfec76da47f5775,img_01_004878.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004878.jpg,1,453ce06fbbf7f93632429c3f7dbbf2838ca50f1e,4629738627113445483
01,99f62f2f0e3f7dc5,img_01_004879.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004879.jpg,2,3c43c235bab3e2f34998a7c4eac6839e4e56163a,9854759068907595017
01,272d2180939b7589,img_01_004880.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004880.jpg,2,5f4fd5c08725f3625c382c4f18cd9d13a657bc89,4614256419451992957
01,34c3967be6d063c7,img_01_004881.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004881.jpg,2,3aa72f0e26eaa89091effb2d77fe83f8ce9e85ef,13889172513981796646
01,cc4e77d1f61eb5bd,img_01_004882.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004882.jpg,2,a968d4ecc2dce3ce06d76449a421e8ee5bb79540,13853656892540217976
01,4ac8177dfedc9689,img_01_004883.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004883.jpg,2,04d59ff882606b780a3da026ef25eda18bf70521,16231365802597532561
01,580f3004a58fea64,img_01_004884.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004884.jpg,2,745530858d79f3218608ab6ff785c9a9be4533af,18446655077902074399
01,ef48f240ce4e1bc8,img_01_004885.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004885.jpg,2,a0f6215e3b1929b9299d31760f97b9deeb4f6cd9,14394352198224122916
01,7663b4d4111fefae,img_01_004886.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004886.jpg,2,2497b0e24a1ee8cd333d525f2c885b9f9d63838c,13854500183598988156
01,540db2c9b14bfd40,img_01_004887.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004887.jpg,1,a9637d6677269f56640899e7fabee27c81112bb5,14404489661073003392
01,32d2f06409b92158,img_01_004888.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004888.jpg,2,b504369646fa4a4dd9822144f0c814246bb43f08,13889313391977673766
01,3a97564f2816122f,img_01_004889.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004889.jpg,1,59600abd4c7ed7030d21db9abf85b6b79e7f7381,13845198310933027708
01,0ba043af5c28770c,img_01_004890.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004890.jpg,1,a408b4fd932a6887f7677ab1baaed47fb0abcb18,13889242850782155046
01,39b521e33bf7bf46,img_01_004891.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004891.jpg,2,fa02b8e05c0fc2d4258d5aaee299d3d1e15e292e,9657836962328753803
01,401518c2ec82c1d0,img_01_004892.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004892.jpg,3,3f2ca1965b76f257651ce7317460571d6a091b1d,17069951589793507504
01,898386a7611e5edf,img_01_004893.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004893.jpg,2,947067ff6371a8897e15cd9c1b3bb577b366a1a8,2256135358085802826
01,c004263d7a6198dd,img_01_004894.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004894.jpg,3,bd64900073615b61518e30d5ef6cc62407cfe13f,1946421020850400807
01,3bf943e0fb984294,img_01_004895.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004895.jpg,12,efdf004522d582ea7716446bdbdbd6106c03f8f9,5941190293588956123
01,3129d5fba5fe26b5,img_01_004896.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004896.jpg,2,c1515aba8e6b1a68bd5ac90fed1b615767273061,14540378040978236317
01,fd9536f7486ed525,img_01_004897.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004897.jpg,2,8fccb52bdf6d4f40b95f6c5925160f31a7c720cb,14737474038062982148
01,8ad430d0b93ac9c4,img_01_004898.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004898.jpg,2,517b828df847ccb1ea31f240d7ff020ed08724a8,4321625471155850982
01,f9d9e51b35d164e9,img_01_004899.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004899.jpg,2,94453439b579f8b1f9d112ce0ae63c83b5fb15fa,15706750473661729116
01,9fbfd052348a5332,img_01_004900.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004900.jpg,2,7cdc6fca6b423b1d0f23cd396c391f906da5d317,506390282995273511
01,14eabcf17a50abe0,img_01_004901.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004901.jpg,2,7291cc477d65bbc76d3285c79a60fdc03e3a75f1,794662353289769905
01,29262c51efdd0655,img_01_004902.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004902.jpg,2,0af931891ffa2ece58a949f014d76fa8f0af060e,5701309871800917791
01,b1f90aab26fd5c88,img_01_004903.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004903.jpg,2,08a5e5db5b9a08ce918c00c90d81a51f8987d9e7,868083734232054296
01,a3ee9b8a34b00c37,img_01_004904.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004904.jpg,3,00200ee980a55a99406dbfafd191ed8146770b0b,976162186595744384
01,3f3571d79978e895,img_01_004905.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004905.jpg,6,8e20fa6a43103668341db6fead395fca1665f11d,506249844139994940
01,59f6db81bf270a7d,img_01_004906.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004906.jpg,4,2217c498f5b5d7c24ce9a50355091e0276f69ef4,4784589059752511704
01,806fe419c5656aa4,img_01_004907.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004907.jpg,1,078e3504f429096975775b967062b5837bef10d7,1085102592571153807
01,8e9e9c6dff805d40,img_01_004908.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004908.jpg,3,f865c3be7624197a021f2ffee586e7038064aef7,14761046505053962948
01,622adeaab454848a,img_01_004909.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004909.jpg,2,131a0885a2a2a61bdc3a1717ee2661be66423c18,218291763076438459
01,56ca1ed2bf0126c2,img_01_004910.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004910.jpg,5,a4ddccc7c0647839adcd63a1817be76c3b3f5a34,8029688803403485007
01,e7c2017ad8af2b76,img_01_004911.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004911.jpg,2,b3863ef120c943cb797835bd04211ba2456b66d0,1174328223384529958
01,7e34540f42521f8b,img_01_004912.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004912.jpg,3,46ef54d0512b161cea0028cd430ae695ac7a18b2,5696514897567374990
01,5eb5c1c2b97600f6,img_01_004913.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004913.jpg,3,581cea4af8f80f3229d812d0901ddc2ef1e26256,5737500051272715117
01,5e75784d3f097ae2,img_01_004914.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004914.jpg,2,d0a96d18470609740ef97db9da959bdd73e83d13,5570397032806237477
01,dde7d351818031f7,img_01_004915.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004915.jpg,2,255948cd842fb16f6bb3a420f81d1d8413f9992d,3399996815967725144
01,7fd38bf43327704a,img_01_004916.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004916.jpg,2,b591734eeb06f5fcf0e538a7439faf89e296cfb5,14052083109419233095
01,cbf6492e0f9f1fbf,img_01_004917.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004917.jpg,4,6bc1717ba8b3726a0556d486310175774f2eed6c,18012704793481683751
01,a29c5c994f7cf2ab,img_01_004918.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004918.jpg,1,6112c9682877c2b40a599717e8bef79a802bf9e9,6872422244314290457
01,7a20da47fbc67ac0,img_01_004919.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004919.jpg,4,dfd74bfc1a3635212d6347fad05ff7aabdde3f7f,13012061658779714414
01,d7382814c09ae445,img_01_004920.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004920.jpg,5,a02d2d99b59bbaf709c348d32df2548f939d9b54,14043314844117624751
01,4427aff7c938337d,img_01_004921.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004921.jpg,2,2e2fe086ee039a63aa1fc76305ef69b05ae0a0d1,506381209870741528
01,f48d527751f8cab1,img_01_004922.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004922.jpg,5,b7e041e7584faac8d903fdce5c20b9f8aee1765f,14612760930976452555
01,b1fc6f1f6eb36bbd,img_01_004923.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004923.jpg,2,f8e0d4ac6dffca52a80fdea3c95f5268549abf65,17542210156372263361
01,7779eba62ce44cdb,img_01_004924.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004924.jpg,4,727486b0a159496bbcd694ed34cf3a61b54e2e98,4124506925370385373
01,5975f3d95ab8bd79,img_01_004925.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004925.jpg,4,66c8cf0dc3cf5a884061ae1cda558853f33e6d8f,6222316250667432871
01,5281825c00ebb056,img_01_004926.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004926.jpg,4,bbb93a77d81c44711e0cc83cf2bbf7b92fe8b654,11502081876056588159
01,ef0be1938f6ecd60,img_01_004927.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004927.jpg,1,06b265ae8ce18f7086c6e2ccba525a310a447357,11427769253698063583
01,0eecb6229d0fcdbc,img_01_004928.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004928.jpg,1,aadab8215ff157039eef35fe2ecf847c20172b1b,14794872004464159948
01,685f966b41666d40,img_01_004929.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004929.jpg,2,530b5362c77fb5f5b1ecf03c0cab41d8b84b7eed,813793761575254827
01,f0b997afec9e84e8,img_01_004930.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004930.jpg,1,cd0e1375ccf2088d9bb06aebbb7a2a74804b74db,7920930712148587270
01,8c20109fb442f703,img_01_004931.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004931.jpg,4,c85c6ab69da574eb85ee5ec7902ff234de495ea2,9464146731463024909
01,3d0322ee6b345887,img_01_004932.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004932.jpg,5,1784cec4a2e46c4cce23ccac9e0724d035536ec5,5952804589811601761
01,8d41b8e0bbe87570,img_01_004933.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004933.jpg,1,e7a4b24b64600a66a2da3c4f4669da447ced86c3,217091162204145415
01,dc67053feb6e6ded,img_01_004934.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004934.jpg,1,6aee59afe62eba06d1331e312def84d8e7e5868d,8952039798897796832
01,768f2dc2ba0aef56,img_01_004935.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004935.jpg,3,143e00d56f3f374cd52527d5448533f20f7ee268,14511127764025809305
01,966e80e3cd5c02c5,img_01_004936.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004936.jpg,3,d211250c07352e65d58147de47aaccaa073309b0,18157370055026550607
01,f1f4b2904e9db272,img_01_004937.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004937.jpg,2,277a4560bd99af8feee0eaf78e9962d7374e6bc8,2278037589020678642
01,205b29b871425749,img_01_004938.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004938.jpg,3,06f067dae13d86aac94cc2951fa2dedd80f292bb,7451044425262525805
01,4d7a3c261e9f1730,img_01_004939.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004939.jpg,1,439309109741947da964dcc1d3b0c50d8ba98c4a,1986935292801920771
01,a143ed11817d3dbd,img_01_004940.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004940.jpg,2,51faece24376b770dfc8d71fc0dea46203d1ef66,11793748536625944399
01,5e2fd184b49f5cfd,img_01_004941.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004941.jpg,3,6f8cc6c7e09a9a6ecf934924f2bb1a82137f5655,506381347909608238
01,1a5383939136b859,img_01_004942.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004942.jpg,1,66fe62a6e3e306d0b1608bed692446fa25b02da7,10170750321413719437
01,eda324ea2306cf62,img_01_004943.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004943.jpg,1,2274cedc72fe07b361e52e0112e17eb760c07d22,17354726937057663004
01,80486b23f6052ccf,img_01_004944.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004944.jpg,1,2268e5e363c1ee80d4f40d3fca45f378702260af,8676300545401496371
01,633b0b2fa5025ef5,img_01_004945.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004945.jpg,3,e06a2c431bce5d44293255509f62486e97f56134,10727229987398536803
01,4ff09aea4a7be425,img_01_004946.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004946.jpg,2,f629af306432f0cf3e9822a4f2591404fe06a01a,3472894005739696818
01,be0027136618a7d2,img_01_004947.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004947.jpg,1,3f16ec58ab6aff87fc4e6bf794d6aedbd17c33cf,1049227138728104321
01,70b962587dd0c6e7,img_01_004948.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004948.jpg,1,431da22e87d651ef33f9d90c904b77777a6ab597,13807912553197931343
01,cec49389bb813a2d,img_01_004949.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004949.jpg,5,45895c5be34f90d0dff236005abde2fa78f9e2cb,9783832041625174861
01,86f3c04e8338930b,img_01_004950.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004950.jpg,3,6187545f62529f40910e799eba950ec4903af15e,1085120185763433998
01,1e4e85a3f0b9ac43,img_01_004951.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004951.jpg,2,555f0a74109e17483f5295881256ccc8b018e2ab,508658388776190236
01,a04a7c6c4f4c5ff2,img_01_004952.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004952.jpg,2,2ef9db54adb0cb4aa2c8276130b4bac932401929,273125318806150460
01,72e328f1fdd7fe5f,img_01_004953.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004953.jpg,2,0d43b5902ce9b6116eec2f9bab40911402c1bd5c,522206445960751233
01,b831b740c9453483,img_01_004954.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004954.jpg,2,26ab5f5019d3f515224ad6c948af66c12b2ab5b2,14540339586258864842
01,bb2bc0bbede7a7bf,img_01_004955.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004955.jpg,1,81be6dee5d7d708489454dcc891f4a2bc89fd72c,506396697652836211
01,3418cfc188720684,img_01_004956.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004956.jpg,2,751b81229912e57784b50817d0ed706667315898,4197334468847418561
01,d0d5f6525b2df096,img_01_004957.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004957.jpg,1,60ce83d35a99a7d95b053b394345db34ee0c02f0,17326585735386467675
01,d58291b5ef696218,img_01_004958.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004958.jpg,2,2b73ee718e31c7eaef6434326fba90c8ef17e801,3683697540834067713
01,a8dd0862cfe7a056,img_01_004959.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004959.jpg,2,5621f35cdabf14cc000ac3d2ca0dfd9c3c09a1ef,795741901218318083
01,2bef1958940e8d93,img_01_004960.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004960.jpg,1,c637099ee7a3867aaa720b87caa7fdf0a0241e7a,1012762411126427411
01,48ba02e14168597c,img_01_004961.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004961.jpg,4,f43a81ff7e9137471b35d8100fee9a40f0494ee2,4188013223986004745
01,02cb8716e0b788d4,img_01_004962.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004962.jpg,1,5d48c377633218c83ba2c716c9b856ac017338dc,16422064754472666996
01,99c8b1b0fd2189df,img_01_004963.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004963.jpg,1,109c28a69d2eaa384ec6668efebe243b0d835a58,8956758667574869823
01,da05af9e29e0f93b,img_01_004964.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004964.jpg,1,dbcc4c77ee68985e4b0a6eb09ee30d58845bc785,4833214530321071883
01,47ac6554213acfe8,img_01_004965.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004965.jpg,1,a35b7c6ecd14c71f87956fcc85572a1b9c135186,8084827307557607711
01,96368b838bc636e0,img_01_004966.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004966.jpg,1,db9e348264820252fb2cdaa2e1550674c04968b7,1063772856313644843
01,2bf8545914128589,img_01_004967.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004967.jpg,2,8bfc9b9e076319612d42ab500a94cfcba750931f,14469147981614127057
01,3c56580e06664a9f,img_01_004968.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004968.jpg,1,7a5f12d505fb4bba49992a7d72c92e9ed6dcc577,1089603095719611538
01,0ec8c5f1c68c846f,img_01_004969.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004969.jpg,3,23e24ed6f5c51fe729113fefc94ecadbf356f48f,2740170214624710479
01,be0232f624aa53e5,img_01_004970.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004970.jpg,3,2bf66e04b55403fc808c64a1b1cf209037ddfe04,14469166805917025995
01,23e6e5110ff3f6ae,img_01_004971.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004971.jpg,1,4ce9a3cdc2e0d16d48070256914422e6d5fbd844,10450400229628640895
01,e2c6448b17a13021,img_01_004972.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004972.jpg,2,bd20cb89a458ebe1bf38af718578150127c9aa04,17578146721117309191
01,1d7ceeb616bf94b2,img_01_004973.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004973.jpg,1,4bfdad267b5799f3ef2813bc887986059dcca51e,14442032650457292703
01,98745a28587b5487,img_01_004974.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004974.jpg,1,3b020410c27bb34f783201eae728b4cecf440d0f,7524473804628958782
01,5ce86d91781e2aa2,img_01_004975.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004975.jpg,1,b48f6bf8bc8c5191c3d7d0179b85c037778ac277,7449627217922218841
01,b3bbc14137434179,img_01_004976.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004976.jpg,1,05a9695b8979be7488e3d97b4082619622f8328e,871738092715231073
01,e55b4cb845136e86,img_01_004977.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004977.jpg,1,7050a3622b4307e3492eac03651c39be0b384763,921035791307517202
01,29a6cf4c7de143c2,img_01_004978.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004978.jpg,2,712d06d404682e4f0955fd92afaf5e84a55011ed,11665363948510036879
01,041a37f173ca2d4a,img_01_004979.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004979.jpg,2,3aa46201cfbe9c7699badbf9cee803d15de5a7b2,13975198289149845755
01,7a92d009eaf582b0,img_01_004980.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004980.jpg,1,ca12d8ef54b99436d255145c047a9a671390222b,14791759379752818846
01,c1a832a8bd8c87d8,img_01_004981.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004981.jpg,1,0ca018be11f1b18c9c3c6a2b75cfb180c198a061,4085243403944676547
01,9ed388479860d056,img_01_004982.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004982.jpg,1,b794ea45433a0cb2b98b6e12c765a35ac7e1a578,7143592136883780399
